user_id,customer_age,time_on_site,pages_visited,purchase_amount,customer_satisfaction,is_premium,session_date,device_type,traffic_source,country,browser
1386,57,4.3,2,42.85,5.7,False,2023-02-27 17:00:00,Tablet,Organic,Germany,Chrome
1387,26,18.6,7,160.5,6.9,True,2023-02-27 18:00:00,Desktop,Social,Canada,Chrome
1388,25,14.2,5,95.89,6.9,True,2023-02-27 19:00:00,Desktop,Paid,France,Chrome
1389,34,21.4,6,82.5,6.6,False,2023-02-27 20:00:00,Tablet,Paid,UK,Chrome
1390,40,13.4,4,118.22,8.3,True,2023-02-27 21:00:00,Desktop,Paid,Germany,Firefox
1391,33,15.0,6,90.18,2.4,True,2023-02-27 22:00:00,Desktop,Social,UK,Firefox
1392,51,8.9,3,59.73,6.2,True,2023-02-27 23:00:00,Tablet,Paid,USA,Firefox
1393,23,25.3,9,147.91,7.2,False,2023-02-28 00:00:00,Desktop,Direct,France,Chrome
1394,37,5.3,2,41.47,5.1,False,2023-02-28 01:00:00,Mobile,Paid,France,Chrome
1395,42,20.2,9,166.78,3.3,False,2023-02-28 02:00:00,Mobile,Paid,Germany,Chrome
1396,29,13.9,5,126.13,6.2,True,2023-02-28 03:00:00,Mobile,Direct,USA,Chrome
1397,48,2.2,3,110.33,5.0,True,2023-02-28 04:00:00,Desktop,Paid,France,Safari
1398,37,8.6,6,168.26,9.2,True,2023-02-28 05:00:00,Desktop,Organic,Germany,Chrome
1399,47,1.2,4,70.16,6.3,False,2023-02-28 06:00:00,Mobile,Organic,Canada,Chrome
1400,38,15.4,5,88.55,4.7,True,2023-02-28 07:00:00,Mobile,Social,Germany,Firefox
1401,41,6.1,7,68.26,2.6,False,2023-02-28 08:00:00,Desktop,Social,USA,Chrome
1402,26,16.7,4,104.91,6.9,False,2023-02-28 09:00:00,Desktop,Paid,UK,Safari
1403,26,21.5,11,214.97,8.2,True,2023-02-28 10:00:00,Mobile,Organic,USA,Chrome
1404,53,4.1,3,38.09,5.1,False,2023-02-28 11:00:00,Desktop,Organic,Canada,Safari
1405,45,8.8,2,72.25,6.6,False,2023-02-28 12:00:00,Mobile,Paid,Australia,Firefox
1406,20,11.1,5,56.47,5.0,False,2023-02-28 13:00:00,Tablet,Paid,USA,Firefox
1407,38,10.2,6,58.59,7.2,False,2023-02-28 14:00:00,Desktop,Paid,Canada,Chrome
1408,18,31.0,10,187.09,8.4,True,2023-02-28 15:00:00,Tablet,Paid,UK,Chrome
1409,26,19.5,5,134.63,3.9,True,2023-02-28 16:00:00,Mobile,Social,Australia,Chrome
1410,49,7.4,5,61.1,3.5,False,2023-02-28 17:00:00,Mobile,Social,Germany,Firefox
1411,33,10.5,9,79.13,8.8,False,2023-02-28 18:00:00,Tablet,Social,UK,Chrome
1412,37,12.3,4,137.86,7.8,False,2023-02-28 19:00:00,Desktop,Social,UK,Chrome
1413,18,18.8,6,84.76,4.0,True,2023-02-28 20:00:00,Tablet,Organic,Germany,Chrome
1414,29,12.7,3,52.84,3.2,False,2023-02-28 21:00:00,Desktop,Social,USA,Safari
1415,40,14.1,3,61.31,5.9,False,2023-02-28 22:00:00,Desktop,Organic,USA,Chrome
1416,42,6.1,3,72.42,4.0,False,2023-02-28 23:00:00,Mobile,Social,France,Chrome
1417,49,3.9,5,165.01,6.2,True,2023-03-01 00:00:00,Desktop,Paid,France,Firefox
1418,32,15.8,5,77.57,5.7,False,2023-03-01 01:00:00,Mobile,Social,France,Safari
1419,33,7.9,6,122.24,6.1,False,2023-03-01 02:00:00,Desktop,Direct,UK,Firefox
1420,18,21.7,8,120.87,7.9,False,2023-03-01 03:00:00,Desktop,Paid,Australia,Chrome
1421,32,13.8,6,65.79,8.4,False,2023-03-01 04:00:00,Mobile,Organic,UK,Chrome
1422,18,9.0,3,57.6,4.9,True,2023-03-01 05:00:00,Desktop,Direct,Australia,Chrome
1423,18,18.6,5,132.67,4.6,False,2023-03-01 06:00:00,Desktop,Paid,UK,Chrome
1424,19,9.5,3,102.65,6.6,True,2023-03-01 07:00:00,Desktop,Paid,Canada,Chrome
1425,58,9.7,2,52.28,8.0,True,2023-03-01 08:00:00,Tablet,Organic,Australia,Chrome
1426,31,13.0,5,108.63,5.5,False,2023-03-01 09:00:00,Mobile,Paid,Canada,Chrome
1427,38,21.3,8,113.46,7.4,False,2023-03-01 10:00:00,Mobile,Paid,France,Chrome
1428,27,20.7,7,119.77,4.9,False,2023-03-01 11:00:00,Mobile,Direct,Germany,Firefox
1429,18,12.8,8,144.76,6.5,True,2023-03-01 12:00:00,Mobile,Social,USA,Chrome
1430,49,1.0,2,31.89,3.6,False,2023-03-01 13:00:00,Desktop,Paid,France,Edge
1431,18,14.3,5,81.85,5.8,True,2023-03-01 14:00:00,Desktop,Social,Canada,Safari
1432,27,9.4,8,140.5,6.2,True,2023-03-01 15:00:00,Mobile,Direct,Canada,Chrome
1433,34,22.4,8,206.72,8.0,True,2023-03-01 16:00:00,Desktop,Organic,UK,Chrome
1434,38,11.9,4,106.83,8.7,True,2023-03-01 17:00:00,Mobile,Social,Australia,Edge
1435,24,20.9,7,118.65,5.6,True,2023-03-01 18:00:00,Desktop,Organic,Germany,Safari
1436,18,16.7,6,125.73,3.3,True,2023-03-01 19:00:00,Mobile,Paid,Germany,Chrome
1437,23,15.7,5,77.74,5.5,True,2023-03-01 20:00:00,Desktop,Social,Germany,Chrome
1438,24,16.2,8,107.72,6.5,True,2023-03-01 21:00:00,Mobile,Social,UK,Edge
1439,23,22.0,9,98.8,6.3,False,2023-03-01 22:00:00,Tablet,Direct,Germany,Firefox
1440,50,10.2,3,56.6,5.3,False,2023-03-01 23:00:00,Desktop,Paid,France,Firefox
1441,18,12.8,5,98.17,8.2,True,2023-03-02 00:00:00,Desktop,Organic,USA,Chrome
1442,40,19.8,7,117.19,6.4,False,2023-03-02 01:00:00,Mobile,Organic,USA,Safari
1443,37,10.8,8,65.2,5.5,True,2023-03-02 02:00:00,Desktop,Organic,USA,Chrome
1444,49,6.4,6,71.15,4.5,True,2023-03-02 03:00:00,Desktop,Paid,Australia,Chrome
1445,33,1.0,2,50.34,2.9,False,2023-03-02 04:00:00,Mobile,Paid,Germany,Firefox
1446,47,12.6,5,91.27,6.4,True,2023-03-02 05:00:00,Desktop,Social,Canada,Chrome
1447,32,14.3,3,57.46,5.9,False,2023-03-02 06:00:00,Desktop,Organic,UK,Chrome
1448,42,11.5,5,105.09,4.5,False,2023-03-02 07:00:00,Desktop,Organic,France,Firefox
1449,18,16.1,6,171.82,6.7,True,2023-03-02 08:00:00,Desktop,Organic,Germany,Firefox
1450,18,15.2,6,120.89,6.0,True,2023-03-02 09:00:00,Tablet,Social,Germany,Edge
1451,41,9.5,3,72.48,4.8,False,2023-03-02 10:00:00,Desktop,Paid,France,Chrome
1452,41,13.4,4,142.69,5.2,True,2023-03-02 11:00:00,Desktop,Organic,USA,Chrome
1453,42,14.1,4,72.84,6.3,False,2023-03-02 12:00:00,Mobile,Paid,France,Chrome
1454,27,14.2,4,103.07,5.7,False,2023-03-02 13:00:00,Mobile,Organic,France,Chrome
1455,57,11.0,5,79.5,4.9,False,2023-03-02 14:00:00,Desktop,Paid,UK,Chrome
1456,28,14.7,5,152.27,5.2,True,2023-03-02 15:00:00,Mobile,Direct,UK,Chrome
1457,41,8.6,7,70.21,5.5,True,2023-03-02 16:00:00,Mobile,Paid,Germany,Chrome
1458,44,11.3,5,63.37,7.0,False,2023-03-02 17:00:00,Desktop,Organic,Canada,Chrome
1459,61,1.0,4,101.55,6.3,True,2023-03-02 18:00:00,Desktop,Organic,Australia,Chrome
1460,30,15.6,6,109.63,5.7,False,2023-03-02 19:00:00,Mobile,Organic,USA,Chrome
1461,25,8.2,3,117.6,6.6,True,2023-03-02 20:00:00,Desktop,Direct,UK,Chrome
1462,18,13.0,7,79.64,7.8,False,2023-03-02 21:00:00,Desktop,Social,France,Firefox
1463,58,1.0,2,31.46,6.1,False,2023-03-02 22:00:00,Mobile,Paid,France,Chrome
1464,41,10.2,4,82.68,6.2,False,2023-03-02 23:00:00,Desktop,Social,Australia,Safari
1465,42,19.0,5,75.15,6.7,False,2023-03-03 00:00:00,Desktop,Organic,USA,Chrome
1466,80,1.0,3,57.85,5.3,False,2023-03-03 01:00:00,Desktop,Paid,USA,Firefox
1467,40,14.8,5,82.84,6.1,False,2023-03-03 02:00:00,Mobile,Paid,Australia,Safari
1468,18,29.9,7,130.81,5.6,True,2023-03-03 03:00:00,Mobile,Direct,France,Safari
1469,32,15.9,6,117.92,3.9,False,2023-03-03 04:00:00,Desktop,Social,France,Safari
1470,20,13.6,5,112.93,6.6,True,2023-03-03 05:00:00,Desktop,Organic,Australia,Chrome
1471,29,11.6,5,154.89,7.1,True,2023-03-03 06:00:00,Tablet,Social,UK,Chrome
1472,29,14.8,5,129.98,5.9,True,2023-03-03 07:00:00,Mobile,Organic,USA,Firefox
1473,26,12.5,6,61.84,7.2,False,2023-03-03 08:00:00,Mobile,Organic,UK,Chrome
1474,18,15.3,5,71.5,4.6,False,2023-03-03 09:00:00,Desktop,Organic,Australia,Firefox
1475,59,10.8,6,69.08,3.0,False,2023-03-03 10:00:00,Desktop,Organic,Germany,Firefox
1476,39,16.8,7,135.98,5.3,True,2023-03-03 11:00:00,Desktop,Organic,USA,Chrome
1477,32,5.8,6,137.4,4.1,True,2023-03-03 12:00:00,Mobile,Direct,France,Chrome
1478,46,5.5,5,47.47,6.0,False,2023-03-03 13:00:00,Tablet,Paid,Australia,Firefox
1479,42,8.6,3,102.46,4.9,False,2023-03-03 14:00:00,Desktop,Paid,USA,Firefox
1480,39,14.8,8,108.43,7.6,False,2023-03-03 15:00:00,Mobile,Organic,Germany,Safari
1481,45,15.6,6,92.43,7.4,True,2023-03-03 16:00:00,Mobile,Organic,France,Firefox
1482,37,25.9,7,108.11,4.7,True,2023-03-03 17:00:00,Mobile,Organic,Australia,Chrome
1483,45,7.7,4,65.22,4.4,False,2023-03-03 18:00:00,Desktop,Organic,Germany,Chrome
1484,46,7.5,3,72.59,6.5,False,2023-03-03 19:00:00,Desktop,Paid,Canada,Chrome
1485,37,15.2,5,78.1,7.3,False,2023-03-03 20:00:00,Tablet,Organic,Australia,Chrome
1486,32,10.6,5,92.89,2.9,True,2023-03-03 21:00:00,Desktop,Organic,Canada,Firefox
1487,58,5.4,3,56.86,6.0,False,2023-03-03 22:00:00,Desktop,Social,Germany,Firefox
1488,28,13.1,6,87.24,2.6,True,2023-03-03 23:00:00,Desktop,Direct,Australia,Safari
1489,41,1.0,5,80.55,5.0,False,2023-03-04 00:00:00,Mobile,Organic,Germany,Chrome
1490,41,11.8,7,103.13,7.7,False,2023-03-04 01:00:00,Desktop,Social,France,Chrome
1491,26,14.8,8,77.42,10.0,False,2023-03-04 02:00:00,Mobile,Social,Australia,Chrome
1492,23,23.0,6,126.57,5.9,False,2023-03-04 03:00:00,Tablet,Social,Germany,Chrome
1493,30,14.6,5,99.97,4.1,False,2023-03-04 04:00:00,Mobile,Social,Canada,Chrome
1494,28,8.9,4,115.47,5.4,True,2023-03-04 05:00:00,Tablet,Paid,Germany,Chrome
1495,18,16.8,7,112.77,6.2,False,2023-03-04 06:00:00,Tablet,Direct,Canada,Chrome
1496,25,5.5,3,52.46,4.5,False,2023-03-04 07:00:00,Mobile,Organic,France,Chrome
1497,39,5.7,5,56.97,4.2,False,2023-03-04 08:00:00,Mobile,Paid,USA,Firefox
1498,54,10.5,3,43.09,4.8,False,2023-03-04 09:00:00,Mobile,Social,USA,Firefox
1499,43,9.3,6,86.6,6.5,True,2023-03-04 10:00:00,Mobile,Direct,Canada,Chrome
1500,18,22.7,5,90.11,5.6,True,2023-03-04 11:00:00,Desktop,Paid,USA,Firefox
1501,45,1.0,4,104.31,4.7,True,2023-03-04 12:00:00,Tablet,Direct,France,Chrome
1502,27,14.3,5,92.82,4.9,True,2023-03-04 13:00:00,Mobile,Social,UK,Chrome
1503,42,8.6,5,58.69,5.0,False,2023-03-04 14:00:00,Tablet,Social,Canada,Firefox
1504,35,17.8,7,78.31,4.3,True,2023-03-04 15:00:00,Desktop,Direct,UK,Chrome
1505,32,17.2,6,73.77,4.7,True,2023-03-04 16:00:00,Desktop,Social,Australia,Firefox
1506,33,16.7,4,99.78,7.0,True,2023-03-04 17:00:00,Mobile,Paid,Australia,Chrome
1507,35,20.8,5,155.1,6.2,True,2023-03-04 18:00:00,Mobile,Social,USA,Chrome
1508,55,5.1,4,82.01,3.2,True,2023-03-04 19:00:00,Desktop,Organic,Canada,Chrome
1509,35,19.8,4,95.45,7.5,True,2023-03-04 20:00:00,Mobile,Direct,Australia,Chrome
1510,51,2.9,2,139.84,7.0,False,2023-03-04 21:00:00,Mobile,Direct,Canada,Chrome
1511,49,3.4,2,79.92,3.7,False,2023-03-04 22:00:00,Desktop,Social,Australia,Chrome
1512,45,13.8,4,93.92,5.4,False,2023-03-04 23:00:00,Mobile,Organic,USA,Chrome
1513,18,10.6,6,77.18,4.6,True,2023-03-05 00:00:00,Desktop,Organic,Canada,Chrome
1514,52,10.8,5,138.26,7.4,True,2023-03-05 01:00:00,Desktop,Organic,Australia,Chrome
1515,28,15.6,5,84.18,5.3,False,2023-03-05 02:00:00,Desktop,Organic,UK,Firefox
1516,46,15.1,6,77.33,5.7,True,2023-03-05 03:00:00,Desktop,Social,USA,Safari
1517,20,17.1,5,93.44,5.7,True,2023-03-05 04:00:00,Tablet,Direct,France,Firefox
1518,18,18.4,4,97.48,3.8,False,2023-03-05 05:00:00,Desktop,Social,USA,Safari
1519,65,6.7,3,93.45,8.0,False,2023-03-05 06:00:00,Mobile,Paid,UK,Chrome
1520,21,14.0,5,73.54,6.7,False,2023-03-05 07:00:00,Mobile,Direct,France,Firefox
1521,52,4.3,6,62.33,4.5,False,2023-03-05 08:00:00,Desktop,Direct,Australia,Firefox
1522,37,14.8,4,74.81,6.0,False,2023-03-05 09:00:00,Tablet,Social,USA,Safari
1523,29,14.7,4,85.12,7.3,True,2023-03-05 10:00:00,Desktop,Paid,Canada,Firefox
1524,34,11.2,4,56.7,5.7,False,2023-03-05 11:00:00,Mobile,Social,France,Safari
1525,18,17.7,4,138.7,8.7,False,2023-03-05 12:00:00,Mobile,Paid,Canada,Chrome
1526,35,21.0,10,100.26,10.0,False,2023-03-05 13:00:00,Mobile,Organic,Canada,Edge
1527,19,15.7,6,154.49,6.4,True,2023-03-05 14:00:00,Desktop,Social,Germany,Chrome
1528,29,12.4,6,116.39,5.3,False,2023-03-05 15:00:00,Mobile,Social,France,Chrome
1529,49,1.0,1,23.66,3.8,False,2023-03-05 16:00:00,Tablet,Paid,USA,Chrome
1530,39,11.6,3,68.88,2.4,False,2023-03-05 17:00:00,Desktop,Direct,USA,Chrome
1531,18,21.4,8,102.15,7.9,False,2023-03-05 18:00:00,Mobile,Direct,USA,Chrome
1532,48,13.3,4,109.9,5.6,False,2023-03-05 19:00:00,Desktop,Social,Canada,Chrome
1533,35,13.6,5,141.8,7.7,True,2023-03-05 20:00:00,Desktop,Organic,UK,Chrome
1534,27,20.2,7,270.89,9.3,True,2023-03-05 21:00:00,Desktop,Organic,Canada,Firefox
1535,46,13.3,5,104.22,4.4,True,2023-03-05 22:00:00,Desktop,Social,UK,Chrome
1536,32,19.3,4,70.33,4.3,True,2023-03-05 23:00:00,Mobile,Direct,Germany,Chrome
1537,18,23.0,7,98.64,8.6,False,2023-03-06 00:00:00,Desktop,Paid,UK,Firefox
1538,63,12.5,7,110.16,6.0,True,2023-03-06 01:00:00,Desktop,Organic,Australia,Firefox
1539,35,12.2,4,76.63,4.8,False,2023-03-06 02:00:00,Desktop,Organic,UK,Firefox
1540,34,6.7,5,98.74,4.4,False,2023-03-06 03:00:00,Desktop,Organic,UK,Chrome
1541,29,18.1,5,107.63,5.9,True,2023-03-06 04:00:00,Mobile,Social,Australia,Edge
1542,53,11.6,5,65.65,7.9,False,2023-03-06 05:00:00,Mobile,Paid,Germany,Safari
1543,27,23.2,6,105.91,7.1,False,2023-03-06 06:00:00,Desktop,Organic,USA,Chrome
1544,18,24.5,6,144.08,6.7,True,2023-03-06 07:00:00,Desktop,Paid,USA,Chrome
1545,25,25.8,8,137.37,8.8,True,2023-03-06 08:00:00,Desktop,Direct,USA,Chrome
1546,55,10.1,5,104.4,8.1,True,2023-03-06 09:00:00,Mobile,Paid,France,Safari
1547,47,10.4,5,56.4,6.1,False,2023-03-06 10:00:00,Desktop,Organic,Germany,Safari
1548,31,7.2,5,58.56,9.7,True,2023-03-06 11:00:00,Mobile,Social,Australia,Safari
1549,56,8.4,4,116.76,5.8,True,2023-03-06 12:00:00,Mobile,Direct,UK,Edge
1550,46,6.9,4,46.23,7.1,False,2023-03-06 13:00:00,Desktop,Organic,USA,Firefox
1551,31,15.3,6,117.32,5.6,True,2023-03-06 14:00:00,Desktop,Organic,Canada,Chrome
1552,33,14.0,4,61.48,7.0,False,2023-03-06 15:00:00,Desktop,Social,USA,Chrome
1553,40,13.9,3,83.53,5.5,True,2023-03-06 16:00:00,Desktop,Paid,USA,Chrome
1554,23,16.3,8,96.99,6.7,True,2023-03-06 17:00:00,Desktop,Direct,France,Chrome
1555,35,17.7,10,103.63,9.6,True,2023-03-06 18:00:00,Tablet,Social,Canada,Chrome
1556,40,1.0,5,67.17,7.1,False,2023-03-06 19:00:00,Desktop,Organic,Australia,Chrome
1557,18,19.0,4,136.26,7.1,True,2023-03-06 20:00:00,Desktop,Direct,Germany,Firefox
1558,32,19.9,10,113.61,5.0,False,2023-03-06 21:00:00,Mobile,Social,Germany,Chrome
1559,30,23.7,8,94.8,6.2,False,2023-03-06 22:00:00,Tablet,Paid,Australia,Safari
1560,50,12.0,4,76.73,4.3,True,2023-03-06 23:00:00,Desktop,Organic,Canada,Safari
1561,18,26.5,9,115.09,7.5,True,2023-03-07 00:00:00,Mobile,Social,UK,Chrome
1562,29,15.6,6,123.13,7.5,False,2023-03-07 01:00:00,Desktop,Direct,France,Chrome
1563,28,15.2,4,73.71,5.5,False,2023-03-07 02:00:00,Mobile,Organic,France,Chrome
1564,49,11.3,5,68.61,8.2,False,2023-03-07 03:00:00,Mobile,Paid,UK,Safari
1565,34,13.2,4,74.88,8.0,False,2023-03-07 04:00:00,Desktop,Direct,France,Firefox
1566,62,1.0,4,97.11,6.2,False,2023-03-07 05:00:00,Desktop,Paid,Australia,Chrome
1567,45,7.4,5,89.03,6.7,True,2023-03-07 06:00:00,Desktop,Organic,UK,Firefox
1568,29,9.3,5,61.35,4.7,False,2023-03-07 07:00:00,Mobile,Organic,Australia,Safari
1569,39,14.6,8,83.88,5.4,False,2023-03-07 08:00:00,Desktop,Social,USA,Chrome
1570,30,14.7,5,150.58,4.9,False,2023-03-07 09:00:00,Mobile,Social,Australia,Firefox
1571,48,7.3,6,66.22,4.9,False,2023-03-07 10:00:00,Desktop,Organic,Australia,Chrome
1572,18,15.3,6,136.43,6.2,True,2023-03-07 11:00:00,Mobile,Organic,Australia,Chrome
1573,23,19.2,5,97.35,3.5,False,2023-03-07 12:00:00,Desktop,Social,Canada,Safari
1574,42,14.9,5,76.68,6.6,False,2023-03-07 13:00:00,Tablet,Social,Australia,Chrome
1575,53,1.8,2,33.82,6.9,True,2023-03-07 14:00:00,Desktop,Organic,Germany,Safari
1576,18,11.7,6,85.77,5.8,False,2023-03-07 15:00:00,Desktop,Paid,USA,Firefox
1577,56,11.6,8,68.2,1.6,True,2023-03-07 16:00:00,Desktop,Social,Australia,Chrome
1578,33,6.8,8,72.9,5.3,False,2023-03-07 17:00:00,Mobile,Organic,Australia,Firefox
1579,18,20.8,8,197.08,4.9,True,2023-03-07 18:00:00,Desktop,Organic,UK,Chrome
1580,18,26.2,10,241.1,6.5,True,2023-03-07 19:00:00,Desktop,Direct,UK,Chrome
1581,18,26.2,7,107.88,8.3,False,2023-03-07 20:00:00,Desktop,Direct,Germany,Chrome
1582,35,16.8,6,119.78,2.5,True,2023-03-07 21:00:00,Desktop,Paid,Canada,Safari
1583,34,16.8,8,121.28,5.0,True,2023-03-07 22:00:00,Mobile,Direct,Germany,Safari
1584,44,21.4,5,80.89,7.1,False,2023-03-07 23:00:00,Desktop,Social,Canada,Chrome
1585,27,3.8,3,81.51,4.8,True,2023-03-08 00:00:00,Mobile,Direct,UK,Chrome
1586,18,15.7,7,91.86,4.8,True,2023-03-08 01:00:00,Mobile,Direct,UK,Edge
1587,29,19.1,6,108.05,9.1,True,2023-03-08 02:00:00,Mobile,Social,Germany,Firefox
1588,36,11.2,5,111.61,6.7,True,2023-03-08 03:00:00,Desktop,Paid,Canada,Chrome
1589,38,18.2,10,115.75,7.6,False,2023-03-08 04:00:00,Mobile,Organic,USA,Chrome
1590,23,16.4,7,95.09,6.7,False,2023-03-08 05:00:00,Mobile,Paid,Germany,Chrome
1591,49,9.6,4,94.66,6.2,True,2023-03-08 06:00:00,Desktop,Paid,France,Chrome
1592,26,14.4,4,130.45,8.2,False,2023-03-08 07:00:00,Desktop,Social,USA,Chrome
1593,22,14.3,5,106.69,8.9,True,2023-03-08 08:00:00,Desktop,Organic,UK,Firefox
1594,27,12.7,5,80.19,3.3,False,2023-03-08 09:00:00,Desktop,Direct,Canada,Firefox
1595,51,9.5,3,110.15,6.0,True,2023-03-08 10:00:00,Desktop,Direct,Australia,Chrome
1596,33,9.7,5,93.56,5.9,True,2023-03-08 11:00:00,Desktop,Organic,Canada,Firefox
1597,25,20.9,6,161.39,6.0,False,2023-03-08 12:00:00,Mobile,Social,Australia,Chrome
1598,49,12.1,7,166.35,8.1,True,2023-03-08 13:00:00,Desktop,Direct,France,Firefox
1599,67,8.9,3,84.77,6.2,False,2023-03-08 14:00:00,Desktop,Social,Australia,Chrome
1600,38,6.4,3,113.69,9.0,True,2023-03-08 15:00:00,Tablet,Direct,Germany,Chrome
1601,54,1.0,4,109.19,7.7,False,2023-03-08 16:00:00,Desktop,Paid,UK,Chrome
1602,51,8.3,2,62.08,7.7,False,2023-03-08 17:00:00,Desktop,Organic,France,Chrome
1603,26,30.2,9,191.83,5.1,True,2023-03-08 18:00:00,Desktop,Paid,USA,Firefox
1604,35,19.2,6,109.66,4.9,True,2023-03-08 19:00:00,Desktop,Paid,France,Chrome
1605,18,15.3,6,119.92,5.1,True,2023-03-08 20:00:00,Mobile,Organic,UK,Chrome
1606,32,16.0,8,107.38,8.1,True,2023-03-08 21:00:00,Desktop,Social,France,Chrome
1607,26,19.5,7,86.86,4.4,True,2023-03-08 22:00:00,Mobile,Social,Germany,Firefox
1608,29,8.0,4,164.55,5.2,True,2023-03-08 23:00:00,Mobile,Paid,UK,Firefox
1609,24,23.2,6,136.94,4.7,True,2023-03-09 00:00:00,Desktop,Paid,Canada,Firefox
1610,31,13.5,3,106.3,10.0,True,2023-03-09 01:00:00,Mobile,Paid,Germany,Safari
1611,43,10.2,5,85.29,5.6,True,2023-03-09 02:00:00,Mobile,Paid,France,Firefox
1612,33,13.7,4,136.72,7.2,False,2023-03-09 03:00:00,Mobile,Paid,Canada,Chrome
1613,18,23.8,6,113.03,4.4,True,2023-03-09 04:00:00,Desktop,Paid,USA,Safari
1614,24,12.6,3,75.99,7.2,True,2023-03-09 05:00:00,Mobile,Direct,USA,Chrome
1615,18,9.6,5,62.35,3.0,True,2023-03-09 06:00:00,Desktop,Direct,Germany,Firefox
1616,39,13.5,4,93.55,4.5,False,2023-03-09 07:00:00,Desktop,Paid,Australia,Edge
1617,43,1.0,3,100.78,4.9,True,2023-03-09 08:00:00,Mobile,Social,Canada,Chrome
1618,39,10.3,4,72.89,6.1,False,2023-03-09 09:00:00,Desktop,Direct,USA,Chrome
1619,23,22.5,10,109.35,4.9,True,2023-03-09 10:00:00,Desktop,Organic,UK,Chrome
1620,39,14.8,3,120.49,8.5,False,2023-03-09 11:00:00,Desktop,Organic,Australia,Edge
1621,28,20.3,7,127.19,7.0,True,2023-03-09 12:00:00,Mobile,Organic,France,Chrome
1622,18,21.2,5,184.43,5.8,True,2023-03-09 13:00:00,Desktop,Paid,USA,Firefox
1623,46,21.7,6,93.5,7.4,False,2023-03-09 14:00:00,Desktop,Paid,UK,Chrome
1624,47,6.4,4,91.56,5.3,True,2023-03-09 15:00:00,Mobile,Social,France,Chrome
1625,49,10.7,4,53.57,4.7,False,2023-03-09 16:00:00,Desktop,Paid,Germany,Chrome
1626,26,13.5,4,85.64,7.2,False,2023-03-09 17:00:00,Desktop,Organic,UK,Safari
1627,53,12.5,3,82.78,2.1,False,2023-03-09 18:00:00,Mobile,Paid,France,Chrome
1628,28,14.9,6,72.26,6.8,True,2023-03-09 19:00:00,Tablet,Organic,Australia,Safari
1629,45,18.7,7,154.6,5.5,True,2023-03-09 20:00:00,Mobile,Paid,Australia,Firefox
1630,27,12.6,5,117.18,5.1,True,2023-03-09 21:00:00,Desktop,Organic,France,Safari
1631,32,21.0,7,129.34,9.2,False,2023-03-09 22:00:00,Desktop,Organic,Canada,Chrome
1632,18,21.1,8,95.36,5.2,False,2023-03-09 23:00:00,Mobile,Organic,USA,Chrome
1633,30,14.2,4,72.57,7.2,True,2023-03-10 00:00:00,Desktop,Social,Canada,Chrome
1634,36,15.3,7,135.48,6.8,True,2023-03-10 01:00:00,Mobile,Organic,USA,Chrome
1635,29,16.2,5,93.19,6.5,True,2023-03-10 02:00:00,Desktop,Social,Germany,Chrome
1636,61,6.9,3,60.12,5.2,False,2023-03-10 03:00:00,Mobile,Direct,Germany,Chrome
1637,18,17.1,7,155.59,6.1,True,2023-03-10 04:00:00,Desktop,Paid,Canada,Edge
1638,27,12.0,4,85.32,8.1,False,2023-03-10 05:00:00,Tablet,Organic,USA,Chrome
1639,21,15.4,8,84.41,7.2,True,2023-03-10 06:00:00,Desktop,Social,Germany,Chrome
1640,27,7.1,4,105.34,5.3,False,2023-03-10 07:00:00,Mobile,Organic,USA,Firefox
1641,50,12.6,8,79.32,4.2,False,2023-03-10 08:00:00,Desktop,Direct,UK,Chrome
1642,57,1.0,1,42.96,4.6,False,2023-03-10 09:00:00,Mobile,Social,Australia,Chrome
1643,24,15.1,5,98.7,7.5,False,2023-03-10 10:00:00,Desktop,Paid,Australia,Edge
1644,24,19.5,6,132.49,8.1,True,2023-03-10 11:00:00,Desktop,Organic,Germany,Chrome
1645,18,22.3,5,80.99,6.6,False,2023-03-10 12:00:00,Desktop,Social,Canada,Chrome
1646,55,1.0,2,15.71,2.7,False,2023-03-10 13:00:00,Desktop,Social,USA,Chrome
1647,52,7.5,3,35.35,6.5,False,2023-03-10 14:00:00,Tablet,Organic,Germany,Chrome
1648,33,15.8,7,159.08,8.5,False,2023-03-10 15:00:00,Mobile,Social,Canada,Chrome
1649,18,18.4,5,72.63,6.0,False,2023-03-10 16:00:00,Mobile,Paid,France,Safari
1650,18,24.8,6,192.53,9.9,False,2023-03-10 17:00:00,Desktop,Direct,USA,Chrome
1651,38,8.1,2,103.61,4.1,True,2023-03-10 18:00:00,Desktop,Direct,France,Chrome
1652,43,1.0,1,23.52,6.3,False,2023-03-10 19:00:00,Desktop,Organic,France,Chrome
1653,18,22.2,7,85.69,4.3,True,2023-03-10 20:00:00,Desktop,Organic,Canada,Safari
1654,30,11.8,6,92.35,7.5,False,2023-03-10 21:00:00,Mobile,Paid,USA,Chrome
1655,59,1.0,5,50.78,6.4,True,2023-03-10 22:00:00,Mobile,Direct,Canada,Chrome
1656,32,13.2,6,144.92,9.2,False,2023-03-10 23:00:00,Desktop,Organic,Canada,Chrome
1657,57,12.4,5,95.52,6.7,True,2023-03-11 00:00:00,Desktop,Paid,France,Chrome
1658,45,3.8,3,61.57,5.0,True,2023-03-11 01:00:00,Desktop,Social,UK,Chrome
